3357	750	405540	1
3665	771	848452	1
4427	926	2183911	1
5016	1062	943535	1
6025	1240	1168790	1
7970	1578	2374350	1
11852	2139	1175840	1
16592	3214	750630	1
18111	3425	1174675	1
23694	4345	1730144	1
23785	4345	2225081	1
24383	4409	2062942	1
27158	4953	884166	1
30264	5406	802314	1
31780	5587	831398	1
35377	6100	222652	1
37255	6408	1247961	1
37998	6559	1876630	1
40990	6919	1361545	1
44028	7365	192156	1
49454	8182	1883268	1
50296	8324	2299727	1
55587	9013	1041200	1
55823	9035	1133217	1
66791	10812	229766	1
68628	10826	1472821	1
71829	11324	325318	1
73145	11484	1031108	1
76021	11977	1977871	1
81625	13019	691724	1
81841	13042	1238064	1
83403	13201	1656381	1
84597	13429	65888	1
84925	13468	2087129	1
85281	13575	2062017	1
88051	13945	1179075	1
92300	14934	223949	1
100133	16386	200352	1
104179	17077	1700970	1
105632	17383	1850942	1
106108	17475	2112351	1
106565	17611	552112	1
108060	18035	1851097	1
110021	18279	726203	1
112768	18887	460198	1
114880	19842	2235570	1
117460	20155	51003	1
124497	20936	377274	1
126187	21136	1920776	1
127330	21297	2355710	1
133203	21852	831755	1
142143	22948	2196233	1
144858	23026	447668	1
146535	23061	2236379	1
146726	23072	304309	1
147900	23210	1853525	1
149453	23377	2331763	1
154804	24111	1736686	1
157283	24592	447483	1
158815	24867	973006	1
159003	24870	2298973	1
163881	25555	144212	1
168183	26053	84831	1
170170	26266	62446	1
171721	26624	277836	1
176085	27471	355426	1
182738	28712	2051746	1
185278	29072	1803855	1
193139	30220	616547	1
196312	30545	552904	1
197242	30790	2312712	1
197980	30952	361985	1
199051	31101	1023632	1
206148	32246	2286843	1
206469	32262	490413	1
218336	34008	2291604	1
221237	34585	54399	1
228002	35474	536029	1
232998	35967	883848	1
240102	37037	636752	1
248110	38546	154822	1
254547	39812	1370144	1
256449	40042	1761344	1
258886	40431	160883	1
260180	40680	2113695	1
264825	41220	398711	1
269822	41648	592748	1
274267	42506	304995	1
282259	43631	352782	1
291826	44839	125891	1
292800	44874	1812816	1
297611	45554	2517771	1
297906	45598	628795	1
301004	45943	589402	1
305461	46630	1464743	1
312059	47595	1220780	1
316487	48079	2495978	1
335018	50842	198794	1
335492	50891	2073465	1
338298	51281	385635	1
338637	51312	2390490	1
343466	51980	2195553	1
345853	52375	1537291	1
351682	53244	2021203	1
352680	53358	2441238	1
356027	53631	263261	1
364193	54698	90309	1
364704	54698	445620	1
365332	54817	370973	1
374010	55901	267662	1
386635	57436	2145732	1
388525	57591	1128155	1
391296	58003	2182506	1
394170	58267	2404463	1
396042	58426	1093096	1
402234	59167	1986421	1
404056	59294	1820952	1
410259	60022	370871	1
410668	60038	402351	1
412251	60221	2189270	1
417269	60773	746864	1
418173	60817	691527	1
428144	62220	1159143	1
439651	64241	293023	1
442688	64472	915313	1
446928	64807	1379997	1
448066	65017	615667	1
458136	66213	1931923	1
458682	66271	695061	1
461383	66370	275574	1
465646	67042	843481	1
467064	67261	1295610	1
468781	67516	1714994	1
474693	68340	1011714	1
477659	68855	2296360	1
481727	69205	1706950	1
482817	69383	1841566	1
483701	69615	2053608	1
484966	69791	1432854	1
487130	70000	1300971	1
487151	70008	2509789	1
494137	71111	2009713	1
496432	71384	1323996	1
497319	71384	1324238	1
497601	71384	1324314	1
506165	72546	957528	1
507738	72948	1322655	1
508639	73093	576403	1
508797	73119	143643	1
510090	73282	816812	1
516474	74167	234244	1
516679	74189	752672	1
525447	75118	32152	1
528699	75971	1671702	1
536997	77383	2183673	1
539383	77729	1519322	1
544012	78119	597732	1
556516	79843	2061082	1
561089	80524	1562722	1
562080	80741	2303565	1
563169	80896	2308272	1
574784	82497	2520085	1
579148	83077	218912	1
581425	83129	347031	1
587279	83627	1392457	1
588358	83769	925581	1
592127	84135	2235920	1
592350	84135	548154	1
592868	84201	547852	1
596214	84757	752550	1
596939	84899	169469	1
601603	85777	1406264	1
603254	85952	233659	1
603495	85956	1907060	1
613550	87235	911950	1
614118	87304	2089886	1
616700	87667	2303884	1
621949	88580	1332320	1
627718	89317	702544	1
628684	89608	66875	1
635309	90527	1794550	1
637360	90776	2487868	1
647478	91903	2457544	1
649678	92324	2222834	1
649807	92368	285647	1
651644	92542	963232	1
658862	93548	207473	1
662867	94213	1756165	1
663111	94213	2391315	1
664028	94365	2393735	1
676051	95397	1384271	1
687041	96551	1473469	1
696768	98378	1838286	1
697094	98414	2503481	1
700359	98883	946979	1
702079	99192	1158694	1
712274	100318	204716	1
712704	100381	217460	1
712925	100421	390157	1
713459	100429	1143334	1
714316	100492	942545	1
715427	100524	884935	1
722242	101026	919465	1
726547	101606	2104484	1
728264	101778	771582	1
729792	102018	1290157	1
730146	102030	583714	1
730810	102125	801735	1
732623	102406	712445	1
733454	102541	1570000	1
733947	102579	2511814	1
733999	102595	400146	1
735884	102945	392086	1
737283	103164	784839	1
738915	103432	840908	1
739308	103463	1325759	1
739573	103483	1047705	1
739830	103486	240450	1
742875	103825	2520113	1
746831	104362	1089887	1
747275	104472	20846	1
747933	104568	1239573	1
761400	106412	1161481	1
762946	106722	2187737	1
765081	107102	467705	1
765518	107263	622009	1
766178	107347	1024330	1
766737	107394	1726524	1
767000	107488	1979577	1
769769	107896	1684805	1
775545	108633	267145	1
776412	108693	1603021	1
785377	109986	483398	1
790098	110751	1876957	1
815827	114488	312377	1
816501	114551	1076219	1
818098	114713	1131997	1
818782	114851	2346564	1
819940	115028	2052017	1
819993	115028	623787	1
824024	115670	2007720	1
825743	115843	2504423	1
831671	116505	1325669	1
838203	117378	2066175	1
838451	117407	1720567	1
839026	117489	327203	1
841908	118065	990590	1
843149	118375	1813750	1
843632	118514	929283	1
848609	119026	1711977	1
849290	119187	1897038	1
855690	119803	1946914	1
855773	119844	616915	1
858855	120331	2245481	1
861856	120757	2402804	1
864789	121292	435129	1
868199	121750	1920346	1
868921	122034	1760094	1
869831	122208	778965	1
881194	123556	1296885	1
881858	123603	2307861	1
883367	123843	2160315	1
885195	124167	667050	1
893303	125126	470317	1
897805	125427	1712099	1
901071	125836	2020614	1
901832	125917	1517351	1
903194	126105	1044076	1
909589	126776	217627	1
913862	127341	77868	1
914735	127389	840935	1
915937	127576	2362323	1
918200	127988	336834	1
919673	128134	2258689	1
923760	128875	2172702	1
931751	129578	2078188	1
933217	129716	1454411	1
939212	130571	168007	1
951717	132075	2043054	1
955783	132819	1914241	1
958544	133215	606277	1
962225	133676	292995	1
963996	133806	447121	1
964929	133957	2463976	1
965843	134156	2222897	1
968922	134633	1196282	1
970296	134850	776998	1
972557	135302	718906	1
973109	135392	914593	1
976369	135761	1556177	1
980846	136494	2002137	1
983071	136704	2397543	1
995005	138898	1664339	1
1013948	141637	1497813	1
1014936	141751	1435174	1
1018470	142175	702336	1
1019193	142266	1971654	1
1021319	142460	1515650	1
1024868	143236	328940	1
1025323	143358	2447986	1
1038717	145376	1875420	1
1038814	145376	1016485	1
1040059	145526	2357762	1
1040978	145662	2147667	1
1049505	146879	775207	1
1058357	148241	114437	1
1059541	148298	2508836	1
1059568	148303	2235972	1
1063614	148861	318059	1
1063616	148861	318062	1
1066541	149132	1179828	1
1067372	149215	2136187	1
1070324	149695	930862	1
1071006	149752	2256352	1
1075879	150355	1881090	1
1079976	150378	1376995	1
1086562	151179	276550	1
1086740	151218	2113029	1
1088197	151585	2294473	1
1094121	152361	2487814	1
1094596	152428	1186119	1
1100327	153208	2157232	1
1102481	153452	1707933	1
1106776	154102	2507213	1
1107944	154300	948818	1
1111487	154751	105319	1
1116081	155004	2328158	1
1117754	155227	299665	1
1122078	155727	975845	1
1125580	156103	655453	1
1134168	157547	329681	1
1139169	158043	2371877	1
1143121	158694	464370	1
1143160	158699	2273609	1
1147801	159468	1695169	1
1148881	159732	2257355	1
1152570	160141	2260529	1
1158319	160910	1342863	1
1165458	161907	1130964	1
1169846	162578	2452024	1
1179075	163792	224089	1
1183614	164417	1708729	1
1184052	164489	536351	1
1186383	164766	1214542	1
1186404	164768	331081	1
1196243	166174	2476112	1
1214919	168492	431561	1
1215173	168508	1664330	1
1215540	168581	2180279	1
1217726	168816	368801	1
1221203	169338	1029254	1
1225175	169672	1617196	1
1225505	169680	50949	1
1230232	170537	1924113	1
1231841	170815	2117435	1
1234311	171236	2060589	1
1235355	171445	2295811	1
1235614	171459	1314499	1
1242024	172598	1842511	1
1254695	174576	1085107	1
1256270	174817	372749	1
1262874	175411	1324043	1
1267733	175414	183442	1
1269064	175654	2364661	1
1269725	175762	2248246	1
1270102	175798	1707603	1
1276658	176836	130923	1
1277809	176977	2379649	1
1281227	177230	1033644	1
1281234	177230	1184294	1
1281271	177234	1642862	1
1286611	178056	1938508	1
1290066	178515	240600	1
