68	114	59
137	284	114
944	1389	1
1652	4032	966
1829	4730	791
2089	5275	1230
2909	6641	1397
3067	7683	791
3197	8109	1
3272	8314	3
3494	8805	137
4766	9281	1990
5388	11140	2264
5506	11189	2244
5646	11222	2243
5901	11614	1524
5911	11641	2415
6501	15331	2567
8236	18940	3202
9275	22627	3517
10152	24380	3996
11460	24412	4543
11591	25022	4579
11761	26380	786
12598	28309	3401
13356	29082	5244
13590	29094	5331
13686	29096	5368
14505	32208	1
15205	32361	5803
16270	48384	3
16382	101176	2242
17062	35408	3
17128	35442	814
17528	37477	6620
18205	37571	6878
18445	38668	4265
19147	41565	7285
19246	42041	231
19574	42056	800
19856	42071	6116
20062	42078	5953
20971	43307	2096
21591	44603	8062
22943	49767	8418
23105	51210	387
23229	51227	7406
23356	51251	6765
23784	51303	5175
24331	52247	3818
24905	53204	8962
25091	53221	828
25371	53246	42
25794	53279	8869
26162	53311	1
26728	53382	9639
26784	53390	8971
26831	53395	236
27449	54241	9854
28410	54727	3
28571	55149	459
29211	55661	133
29700	60352	10326
29871	60861	2130
30828	67567	969
31173	71466	3518
31499	71545	10776
32136	71587	4801
32266	71596	1023
32400	71607	7440
32594	71613	10775
32716	71626	3608
33025	72640	5210
35173	73567	2727
35862	73579	11600
36452	74517	11847
36679	74561	11907
36748	74561	11931
37033	74623	479
37300	74666	12037
37385	74681	11991
37603	75103	12098
38616	75950	245
39715	79177	12498
39729	79178	3451
40049	79182	12494
40426	79188	870
40655	79287	12590
40897	79422	12723
42091	84086	13105
42172	84095	13152
43646	91234	47
43882	92221	13660
43988	92448	13441
44189	93690	3154
44200	93701	13716
44540	93868	12940
44929	96289	1135
45150	96297	2301
45656	96324	14017
46005	96449	10066
46384	96460	797
46677	96520	3
46777	96595	10630
47142	96957	8742
47311	96950	5323
47881	96982	840
48073	96988	36
49630	97052	3401
50003	97553	10650
50502	97930	14901
51594	100459	15118
51621	100629	10724
51667	100907	12098
51677	100977	430
51972	103030	585
52229	104142	2853
52282	104145	8762
52507	104150	8177
53214	104270	14586
53433	104757	9369
54601	110341	14116
54682	110476	3040
55365	115629	47
55376	115741	3221
56825	119969	7181
57036	135169	5
57715	120200	73
57949	120254	3991
59130	123989	1707
59199	124244	8202
59841	125885	101
59949	125892	2330
60171	127544	253
60359	127548	3510
60625	127556	7105
61050	128416	1
61594	130293	16853
61787	130403	3123
61840	130442	137
62810	131958	2831
62965	132196	1727
63932	132231	17155
64045	132237	10086
64596	132277	579
64792	132327	323
64945	132345	651
65333	132421	6283
65490	132477	17831
66248	132712	47
67122	133214	841
67337	133251	18536
67866	133802	18617
68049	137626	3154
68159	137634	13528
68383	137695	961
68598	137830	18737
69289	138919	5111
69329	138923	2024
69642	138977	17155
69835	138989	3534
71004	139060	19523
71604	139096	2967
72043	141376	7896
72731	141552	19953
72849	141559	460
73609	143732	3
73854	145083	20118
73911	145307	18
74165	147136	461
74935	148661	117
76014	155250	562
76425	156939	7121
76475	157054	20521
76649	158707	768
76713	158713	9724
76751	158721	7580
76895	158802	117
77688	159275	11898
78582	159646	8146
78776	159772	117
79412	160828	20967
79835	160878	5514
80059	160891	21043
80559	161907	14731
82935	165813	2891
83010	165949	21535
83260	166574	2897
83639	166634	8298
83733	166643	133
84984	167994	2791
85078	167995	3518
85123	167996	4801
85879	168010	11582
85956	168012	1313
86095	168015	1559
86529	168174	10469
86569	168183	4293
86617	168191	22083
88174	171672	14693
89487	173507	137
89725	174100	2093
89975	174157	2000
90310	174192	3422
90602	174199	5854
92644	178599	2575
92812	180610	1150
93067	180616	23245
94268	180639	1878
94439	180643	23649
94695	180648	212
94890	180650	23774
95039	180654	23802
95212	180658	13903
95676	181176	1488
96932	185281	13768
97753	186118	6060
98873	188234	16096
98920	188242	2853
99883	189936	3258
100192	189943	24393
101082	190301	1116
101903	190358	14507
102031	190367	24608
102310	190387	5216
102355	190571	979
102530	191623	47
103270	215864	784
104037	216778	47
104806	295198	24894
106436	295484	750
107332	295663	1741
107570	295721	130
108149	194777	20235
108808	196378	25460
108863	196387	25478
109341	197116	56
109491	197336	25565
109565	197797	3990
109607	198700	7641
110963	204183	10778
111172	204340	18532
111686	204723	21252
111741	204885	3328
111967	205028	4865
112428	206794	3756
112996	206805	25933
113279	206809	21190
113504	206813	1884
113690	206816	3919
114541	211830	15473
115005	211856	750
115031	211856	26131
116896	217753	19610
117125	217902	8582
117388	218380	47
117490	218974	1917
117556	219277	895
117626	219290	355
117673	219491	460
118012	221209	4465
119144	223693	4107
119569	224001	1035
120558	228155	1
121061	229961	496
121250	231570	21015
121437	231632	2218
