138	296	101
150	300	101
394	589	99
554	642	100
713	860	100
890	1333	100
921	1551	101
1107	1674	101
1109	1757	100
1167	1778	101
1453	2591	99
1487	2638	100
1634	2984	100
1702	3052	99
1714	2925	99
1849	3309	99
2091	4269	101
2311	4749	99
2613	5932	101
2807	6647	100
2954	7338	100
3257	8376	100
3375	8415	101
3524	8515	100
3594	8635	101
3713	8847	100
3881	8903	100
3999	8942	101
4001	8943	100
4178	9002	100
4252	9141	99
4254	9141	101
4345	9580	99
4513	10449	99
4608	11109	101
4626	11115	101
4630	11117	99
4640	11120	100
5383	12189	99
5444	12209	100
5798	13733	100
6176	17625	100
6227	18103	100
6262	18206	99
6266	18308	100
6269	18316	100
6417	18715	101
6423	18717	101
6695	18808	100
6925	18885	99
7101	18942	101
7204	19223	99
7360	19275	99
7373	19279	100
7503	19536	101
7706	19638	100
7792	19667	99
8070	20596	101
8095	20868	99
8133	22103	101
8221	22485	99
8235	22492	101
8354	22592	100
8542	23458	99
8634	23640	101
8662	24302	99
8699	24376	100
8739	24391	101
8828	24439	100
8843	24444	100
9119	26095	100
9232	26405	99
9239	26409	100
9369	27079	101
9381	27206	101
9433	27232	99
9592	28481	99
9677	29073	100
9787	29157	99
9976	23486	99
10064	31170	100
10137	31694	101
10322	32242	100
10385	32280	100
10433	32303	100
10548	32363	101
10761	34110	101
10932	41233	101
11139	52949	101
11250	52986	101
11284	52998	99
11395	31935	99
11548	32197	99
11651	34684	100
11908	35211	99
11947	35338	99
12002	35356	100
12111	36414	101
12285	37238	101
12520	37317	99
12557	37329	100
12575	37335	100
12635	37355	100
12695	37375	100
12746	37403	100
12753	37405	101
12977	38889	100
12985	38933	99
13278	40757	101
13373	40789	100
13433	40809	100
13485	40826	101
13637	41043	100
13714	41655	99
13903	41791	99
13945	41806	99
14311	42406	99
14476	42461	99
14583	42526	101
14746	42581	99
14824	43158	99
14982	44288	101
15021	44301	101
15089	44513	100
15230	44619	100
15432	45063	101
15617	47235	100
16059	49115	101
16265	51251	100
16430	51311	100
16478	51425	100
16655	51508	100
17056	52107	99
17192	52226	100
17326	52284	99
17419	53164	99
17431	53168	99
17489	53187	100
17529	53200	101
17531	53201	100
17764	53279	99
18118	53397	99
18123	53398	101
18248	53440	100
18284	53452	100
18642	54269	101
18706	54290	99
18709	54291	99
18845	54336	100
18874	54346	99
18886	54350	99
19045	54418	99
19110	54646	101
19135	54698	99
19191	54716	101
19280	54779	100
19324	54849	99
19612	55293	99
19817	59891	100
20074	55586	100
20336	55674	101
20658	60142	99
20906	61243	101
20927	61250	101
21127	61317	100
21190	61338	100
21245	62136	101
21246	62138	99
21559	64427	100
21766	67533	100
21835	67556	100
22010	68610	101
22158	69897	99
22182	69906	99
22708	71478	100
22865	71537	101
22900	71551	100
23121	71624	99
23123	71624	101
23234	71708	101
23259	71924	99
23665	72728	100
23710	72743	100
23827	72783	100
23876	72843	101
24035	73020	101
24079	73255	100
24115	73267	100
24168	73291	99
24224	73436	101
24328	73583	100
24823	73915	100
24903	73944	99
24996	73977	99
25026	73987	99
25037	73990	101
25065	74000	99
25169	74036	101
25266	74071	99
25428	74131	99
25861	74647	100
25968	74718	99
25997	74974	101
26012	74981	101
26108	75044	101
26369	75193	101
26398	75214	100
26505	75773	99
26669	77355	101
26807	78065	101
26867	78213	101
26886	78207	99
26916	78850	99
26954	79118	101
27138	79259	99
27349	80931	100
27369	80950	99
27500	81030	101
27655	81082	100
27721	81145	100
27892	81430	100
