412	887	72	1
738	1597	125	1
828	1626	125	1
970	2284	127	1
1450	3977	46	1
1533	4253	160	1
2191	6354	335	1
2978	8464	435	1
3200	8831	124	1
3466	8864	465	1
3634	8888	49	1
3754	8906	49	1
3887	8929	49	1
3950	8941	292	1
4089	8968	49	1
4342	9101	160	1
4522	11108	526	1
4529	11108	531	1
4967	12210	428	1
5155	13870	622	1
5216	14861	27	1
5535	18495	160	1
6352	18935	689	1
7090	19770	528	1
7226	20761	756	1
7648	24268	119	1
7722	25388	808	1
8237	30212	879	1
8515	31575	93	1
8528	31771	143	1
8594	32236	940	1
8772	32342	160	1
9948	35055	73	1
10095	37114	139	1
10191	37204	664	1
10231	37232	699	1
10440	37365	699	1
10627	38728	1066	1
10717	38978	6	1
10742	40052	1125	1
11342	42024	1159	1
11384	42124	16	1
11595	42861	1186	1
11798	44289	63	1
11867	44511	125	1
12878	51415	137	1
12919	51442	137	1
13440	52119	341	1
14347	54244	707	1
14431	54272	531	1
15236	54596	6	1
15471	55312	1434	1
15759	59134	122	1
16248	59678	27	1
16337	60020	1474	1
16774	62911	717	1
16787	63859	878	1
16824	63896	878	1
17099	67107	166	1
17167	67238	448	1
18053	71915	19	1
18185	72718	517	1
18291	73249	19	1
18430	73570	1644	1
18851	74569	558	1
19181	75178	947	1
19311	76178	1790	1
19336	76298	377	1
20170	81147	145	1
20684	82043	166	1
21121	85581	789	1
21324	86263	262	1
21805	92208	494	1
21956	93174	1969	1
22376	96303	1121	1
22405	96321	522	1
22525	96419	6	1
22703	97553	1705	1
22863	98206	12	1
23033	98992	19	1
23227	99185	6	1
23366	99315	252	1
23495	99451	6	1
23526	99481	6	1
23701	100281	707	1
24231	102624	166	1
24399	103127	27	1
24453	103415	6	1
24545	103513	6	1
24781	103789	6	1
24861	103869	6	1
24973	103981	6	1
24978	103986	6	1
25129	104137	6	1
25200	104208	6	1
25318	104326	6	1
25457	104465	6	1
25914	105498	6	1
26037	105647	6	1
26197	105807	6	1
26290	106147	171	1
26640	107612	59	1
26904	110091	264	1
27034	111025	466	1
27167	113107	2216	1
27349	115739	1211	1
28028	119751	97	1
28032	119891	607	1
28058	119990	19	1
28381	135592	27	1
28498	135974	27	1
28778	120611	329	1
28968	121193	160	1
29044	121383	6	1
29063	121432	19	1
29498	124126	79	1
29585	124837	2379	1
29707	125665	19	1
30032	129469	160	1
30358	130259	52	1
30931	131876	19	1
31055	132258	160	1
31252	133082	2467	1
31465	133231	8	1
32089	137701	294	1
32230	138450	285	1
32635	139632	466	1
32902	141121	834	1
32930	141376	2339	1
32963	141403	2587	1
34012	143886	160	1
34041	143907	160	1
35851	150227	2714	1
35895	150434	181	1
35937	150755	1699	1
36033	151296	178	1
36077	152267	139	1
36079	152267	343	1
36737	154710	169	1
36866	154896	93	1
37213	155743	433	1
37358	157237	171	1
37865	158290	1344	1
38246	159682	12	1
38477	161122	704	1
38586	162166	197	1
38622	162201	305	1
39016	162882	1700	1
39456	165020	19	1
39895	165783	686	1
41013	169574	6	1
41244	169805	6	1
41297	169858	6	1
41436	170023	252	1
41476	170030	160	1
41884	171211	19	1
41903	171228	19	1
42230	171554	19	1
42231	171555	19	1
42668	172011	46	1
42875	173476	1109	1
42914	173513	1398	1
42943	173520	122	1
42994	173651	1577	1
42997	173659	49	1
43082	174191	575	1
43510	174834	466	1
43937	175908	3015	1
44149	176271	3016	1
44281	177173	837	1
44521	177819	19	1
44767	179983	27	1
44785	180002	27	1
45341	180622	834	1
45386	180636	46	1
45827	181762	492	1
45876	182140	69	1
45933	182417	3086	1
46149	183442	160	1
46181	183592	160	1
46260	183710	3113	1
46272	183725	213	1
46352	183771	160	1
46782	185291	160	1
47337	186682	19	1
47362	186707	19	1
47425	186936	166	1
47541	187980	369	1
47628	188184	689	1
47908	189481	160	1
48513	190208	160	1
49157	214856	6	1
49245	215103	6	1
49294	215322	6	1
49423	215886	6	1
49469	215925	6	1
49823	229814	19	1
50912	295485	6	1
51161	295543	1408	1
51178	295549	150	1
51223	295561	1408	1
51343	295589	82	1
51527	295639	297	1
51593	295653	297	1
51962	295737	518	1
52113	295780	6	1
52694	295909	6	1
52774	194182	96	1
53264	196783	6	1
53713	198625	1288	1
53967	200448	19	1
54172	202503	1601	1
54258	202579	735	1
54352	202918	3359	1
54921	204666	19	1
54997	204740	6	1
55136	205093	165	1
55628	206864	3433	1
55974	208381	160	1
56006	208430	3445	1
56258	211257	1117	1
56588	211843	189	1
57033	211917	297	1
57236	213811	160	1
57292	213911	19	1
58126	223012	3567	1
59026	223993	689	1
59385	225521	707	1
59584	225817	19	1
59597	225831	19	1
60196	227229	1205	1
60271	227273	1	1
60673	228125	6	1
60708	228160	6	1
61518	233601	19	1
61550	233615	19	1
62155	239799	3774	1
62384	240872	6	1
62392	240880	6	1
62432	241112	657	1
62483	241487	404	1
62896	243372	6	1
62911	243428	1510	1
62953	243739	719	1
63034	244260	82	1
63183	250290	160	1
63439	250749	390	1
63842	252108	6	1
63873	252121	46	1
64134	252386	122	1
64183	252525	93	1
64784	253722	1377	1
65114	254048	160	1
65310	254234	789	1
65318	254238	789	1
65359	254259	152	1
65407	254283	152	1
65816	254530	789	1
66255	257413	150	1
66358	257846	252	1
66548	257939	230	1
66891	261224	2629	1
67348	264853	1095	1
67967	285727	160	1
67971	285731	160	1
68005	285824	837	1
68271	286832	742	1
68485	287922	2549	1
68511	287926	3053	1
68517	287927	4068	1
69244	289993	122	1
69387	290033	6	1
69455	290056	6	1
