1	2	99
16	52	99
18	52	101
29	56	100
41	60	100
48	62	101
90	196	101
108	286	101
116	289	100
129	293	101
130	294	99
156	302	101
159	303	101
165	305	101
168	306	101
170	307	100
188	313	100
201	317	101
204	318	101
209	320	100
234	328	101
259	337	99
282	344	101
303	351	101
304	352	99
307	353	99
328	360	99
329	360	100
332	361	100
335	362	100
337	363	99
350	367	100
366	403	101
382	585	99
401	591	100
403	592	99
414	595	101
420	597	101
427	600	99
467	613	100
469	614	99
482	618	100
502	625	99
514	629	99
534	635	101
535	636	99
546	639	101
563	645	100
589	654	99
593	655	100
599	657	100
605	659	100
623	665	100
649	674	99
670	685	99
717	907	101
720	910	101
745	941	99
751	943	99
755	944	100
763	947	99
773	950	100
794	957	100
811	963	99
826	989	99
827	989	100
849	1110	101
863	1144	100
887	1186	100
901	1465	99
906	1494	101
926	1570	100
940	1580	99
948	1582	101
951	1583	101
981	1593	101
982	1594	99
997	1599	99
1010	1603	100
1011	1603	101
1012	1604	99
1015	1605	99
1036	1612	99
1037	1612	100
1057	1619	99
1066	1622	99
1068	1622	101
1080	1626	101
1083	1627	101
1095	1631	101
1097	1633	100
1114	1761	99
1124	1764	100
1126	1765	99
1153	1774	99
1158	1775	101
1160	1776	100
1171	1780	99
1178	1852	100
1196	1875	100
1206	1878	101
1265	2038	100
1268	2039	100
1278	2042	101
1285	2045	99
1297	2056	99
1321	2079	99
1339	2282	99
1347	2284	101
1348	2285	99
1361	2289	100
1364	2290	100
1369	2292	99
1379	2295	100
1387	2304	99
1391	2382	100
1405	2561	99
1428	2578	101
1444	2587	99
1445	2587	100
1461	2593	101
1472	2607	100
1545	2800	101
1550	2913	100
1557	2937	101
1559	2940	100
1562	2944	100
1574	2949	100
1625	2980	100
1628	2981	100
1668	3010	101
1677	3024	101
1680	3032	101
1686	3034	101
1691	3037	100
1700	3051	100
1732	3084	99
1735	3085	99
1742	3087	100
1766	3095	100
1772	3097	100
1777	3099	99
1848	3282	101
1854	3320	101
1877	3534	100
1907	3860	100
1919	4017	100
1922	4035	100
1925	4199	100
1942	4211	99
1951	4214	99
1986	4228	101
1998	4232	101
2015	4238	100
2049	4252	101
2067	4261	101
2081	4266	100
2083	4267	99
2084	4267	100
2097	4272	101
2103	4274	101
2116	4279	99
2126	4285	100
2137	4041	99
2149	4190	99
2151	4190	101
2171	4293	100
2177	4296	100
2193	4301	101
2199	4304	101
2207	4307	100
