277	596	240
5466	11173	2245
5840	10613	355
9390	23448	2973
15133	32356	1084
16563	31871	3483
24364	52315	117
33371	72684	6176
36017	73804	5448
36665	74560	962
39465	78077	12447
47117	96957	4584
48662	97006	14451
51967	103030	15199
52841	104258	15385
55390	115741	14075
62102	131868	16961
65884	132626	18062
66198	132694	18261
67081	133213	12696
68802	138405	3401
73990	145526	20132
75374	151141	230
79360	160804	16526
83258	166573	11390
89817	174122	4617
91261	174586	15558
94837	180650	232
98915	188242	1401
100094	189941	24385
100224	189945	24384
112098	205213	1312
125707	248191	13748
126471	250228	10645
129383	253698	724
135812	278291	28970
138034	279856	18607
141435	280422	29028
153340	282410	29032
153892	282502	29032
153896	282503	18607
160569	283575	18607
161836	284206	3662
166895	289137	29505
167318	289543	29558
167445	289555	16281
168860	290066	29975
178887	316492	245
183209	318329	2987
191110	329696	4196
204177	361036	26348
206640	364546	6175
216160	386804	34322
218327	388904	1714
230439	400507	1962
235303	401776	15454
236245	401931	10086
237063	402068	35626
237231	402087	31003
239700	420261	236
239966	423759	750
247107	458130	30016
249778	468884	5855
250880	469010	117
251697	469342	795
273955	510034	34292
275231	517780	2761
280168	528200	5017
284672	547363	1060
292747	568128	27125
295827	572372	6573
295997	573615	7076
305504	591029	245
309553	604434	14383
314633	603167	36
321168	615716	23710
322439	615804	8582
335200	649251	10821
337178	652684	5122
350203	681369	11252
351223	681842	12547
353767	692630	43746
361229	703377	3429
362150	704935	465
364504	709968	29414
368001	718948	33162
369218	721264	3765
370936	728552	117
374329	753074	8460
384227	780928	55
386337	783171	6241
388269	784066	5071
397867	803031	48103
404053	815902	2738
404622	818870	4757
408979	823415	889
409441	824400	48004
413708	836002	49380
416917	842200	15106
426386	854159	373
439248	874748	1852
446865	882989	36763
459161	905825	13109
468888	925576	2021
472128	927161	2987
474639	931943	27274
476074	931989	12170
484119	951273	10602
487026	953521	875
488901	961507	108
492731	973731	7601
494595	979872	1082
500837	995763	1198
501035	995957	2888
505238	1007698	48165
505426	1007709	22788
505798	1007730	56607
508654	1016527	14841
513174	1030507	13641
516260	1037415	429
525650	1051470	24949
527293	1055483	47495
531690	1073222	13391
533592	1078338	213
534011	1078458	323
548116	1100643	26492
553575	1119679	8183
559727	1129621	7905
569371	1148843	3244
574536	1162025	903
574850	1162038	3243
581761	1170928	30809
584099	1176686	39366
596786	1195565	6915
600797	1197665	8004
604892	1200690	347
613277	1218728	62207
614140	1220908	2650
616303	1235688	117
621578	1243998	784
624246	1259846	1077
632288	1272504	2088
636519	1274916	6271
638295	1275998	1456
644418	1283441	13937
647143	1291196	1135
649836	1293320	5
655343	1295369	1718
657749	1297852	11454
657999	1298731	6104
667762	1321070	64386
675289	1331838	381
679645	1337926	12233
683337	1346653	22191
688369	1355600	5985
691156	1362017	7013
695307	1367433	36991
701113	1376833	906
702382	1377951	30826
708357	1395790	28734
720126	1417948	2999
725574	1424820	783
732929	1437073	7285
743417	1447683	14059
744737	1449448	16406
748617	1452543	43714
760961	1490515	69085
768537	1489757	918
770127	1489990	47
771812	1490235	5810
773125	1495987	5591
777512	1511829	213
783418	1530473	1419
784169	1530509	5409
785121	1530711	3630
788785	1537112	7639
789079	1537353	421
795122	1553458	2908
798597	1558269	2662
801894	1560455	1558
804986	1567122	1148
807416	1573139	15785
808481	1580965	644
815988	1594362	7091
831534	1633594	117
837347	1634882	11506
844666	1636478	16264
856462	1640014	11652
858218	1640420	4134
858594	1640481	11227
875334	1644426	14655
875754	1644622	71480
876559	1644906	1893
877717	1645214	25183
881329	1646391	355
881895	1646653	28627
891841	1650249	24645
895075	1651451	12661
926998	1662198	347
928618	1662710	77
930542	1663250	41673
930974	1663312	865
935767	1664774	31523
946241	1667462	3065
954282	1669520	27531
955227	1670023	5790
960958	1671749	1869
961245	1671911	137
964173	1672874	6493
966407	1673587	5808
975007	1675008	1535
977863	1675835	382
988658	1678569	1053
995696	1680736	3237
1002291	1681441	22023
