1654	3001	99
2475	5263	101
4379	9653	100
4765	11162	99
4783	11168	99
5614	12266	99
6522	18750	101
6890	18873	100
7594	19601	99
9826	30232	99
9908	30943	100
11699	34954	100
11803	35172	99
12115	37134	99
12141	37162	101
12553	37328	99
13448	40814	100
13936	41802	99
14136	41873	101
14231	42379	100
15533	46727	100
21659	67189	101
23852	72791	101
25094	74010	101
26543	76033	101
27392	80994	101
33472	106305	100
33668	106960	101
34139	110379	101
36255	136518	99
36478	120182	100
38985	128195	99
40491	132325	99
40663	132382	100
41463	133238	99
42457	133811	100
42996	137737	99
43076	137794	101
44775	139099	99
47231	144417	101
49723	149102	100
51162	155292	99
52018	158827	100
53086	160237	100
53986	162363	100
55264	165016	100
59228	172047	101
61918	177580	100
63814	185812	100
64172	188150	101
64243	188174	100
64668	188400	99
67843	295536	100
68004	295591	99
68014	295594	100
69104	194783	101
69244	195225	100
71962	206244	100
72205	206798	100
73084	211837	100
73792	213954	100
74028	217955	99
77044	225818	100
78155	227864	101
78389	228146	101
78974	229674	101
79331	232354	101
79436	232618	101
79446	232626	99
79755	233619	99
80372	237532	101
80797	239224	100
80939	239943	101
83012	251706	101
83201	252087	101
85217	255106	101
90405	286230	99
90479	286327	101
91319	289618	101
93263	297371	101
93275	297613	101
94121	299486	101
94925	301129	101
95096	301339	101
95527	303948	100
97292	305384	101
97809	306618	99
99162	308924	99
99575	309377	101
99675	309576	99
100081	310132	100
100147	310160	100
101149	311899	100
102921	328884	99
103576	329645	100
104100	331857	99
105991	336692	100
106617	338634	99
107034	339820	99
114138	359691	99
115338	362290	99
117787	370531	100
117985	370597	100
119129	370978	101
119943	371256	99
120597	376327	99
121784	381135	101
123452	385126	101
125386	385942	100
125967	386136	99
127206	387262	99
127391	387534	101
128516	390360	101
128896	390573	100
128958	390417	99
130562	395496	101
134548	403478	100
136413	423992	99
137940	430004	99
138430	436550	100
141680	453724	101
145844	468358	101
145959	468888	99
149376	474494	99
150071	475389	101
151150	478450	100
151818	481771	99
152248	482886	100
152537	483345	101
152761	483614	100
157724	497856	101
157979	498666	101
158406	499017	99
159582	500700	99
162090	506559	99
162956	510046	101
163627	511092	100
164832	520889	99
166622	524712	101
166923	524972	99
170467	539242	100
170737	539495	100
174027	549198	99
181660	560875	100
182097	562586	99
186834	571794	99
186894	571814	99
187326	571958	99
189650	577952	101
189815	578007	101
191096	581160	101
191409	582094	99
194388	587280	99
195463	591786	100
196318	599306	100
196868	604546	101
196948	604573	100
197823	606524	99
198932	609731	101
199305	610073	99
201530	617570	101
206319	629951	99
206784	627808	99
208384	635404	100
211834	651057	100
214037	654979	101
214648	656523	100
216475	665639	100
220108	680532	100
222170	688639	101
224756	695482	101
225192	697745	99
227069	703328	101
229321	709904	100
230461	712562	100
230876	714835	101
231082	715520	100
231694	717238	100
233230	721394	100
234227	725640	101
235434	729154	99
239717	759219	101
241303	766625	100
242493	768540	99
243620	768915	101
244981	769478	100
245714	772937	101
246773	774358	101
247685	778685	101
249244	783047	100
250206	785876	99
250597	786078	100
251473	790460	100
252221	791771	101
253266	796462	99
255470	811826	101
255636	812107	99
256820	814861	101
256922	815007	101
260364	823811	99
260949	824186	99
261094	824405	100
261199	824442	100
264757	835357	100
265198	836015	100
265724	837210	101
266553	842226	99
266675	842266	101
267711	843657	99
270831	851106	99
272923	854763	100
274620	858080	99
276394	862968	100
276492	863790	99
276519	864279	99
277271	866422	101
277980	868136	99
278685	870244	99
279485	871993	101
279733	873193	100
280900	874904	100
287272	892118	100
287688	894814	99
287961	896401	99
292810	904748	100
295707	919648	99
296465	954757	101
297397	911906	100
297906	913629	99
298752	914106	99
300163	917032	100
300663	920035	99
300911	920345	101
301522	929252	100
302486	930873	101
304357	941847	100
305081	943692	101
305133	943794	99
305187	944754	99
305940	948783	99
307488	953181	99
307874	953497	101
308563	957623	100
312208	973837	100
316086	993847	99
316344	994199	99
317480	999832	101
318447	1004123	99
318515	1005455	101
320214	1009182	99
322992	1014057	99
323499	1015509	99
327308	1030432	101
328220	1032546	101
328354	1032751	100
332104	1046216	100
335916	1056307	99
336126	1056602	99
342847	1077415	100
343456	1078475	100
346476	1087111	99
350037	1096538	99
352279	1100299	100
353878	1102931	100
354617	1173373	101
359324	1124732	101
361211	1126102	101
362348	1129592	101
362383	1129610	100
366519	1137882	99
369763	1147680	100
373223	1161526	101
376315	1170549	100
378269	1180131	101
380013	1184908	99
380641	1185628	100
380993	1187153	101
381278	1188612	101
381788	1189551	101
382627	1190994	100
383557	1191927	100
386763	1197627	99
387289	1198103	100
388133	1198384	101
388819	1199879	100
392183	1207412	101
392581	1209694	100
393046	1211803	100
394538	1218279	101
397062	1221382	99
397719	1228719	99
398130	1230203	99
401008	1239223	100
402449	1243217	101
404918	1244350	101
406591	1249209	100
410084	1268084	101
411260	1270862	101
412357	1272514	100
412497	1272871	99
415613	1276075	101
415803	1276575	99
420275	1284667	101
420929	1287955	101
421129	1288627	100
421462	1289186	100
423908	1299585	101
427588	1307678	100
428561	1309547	101
428707	1311492	100
432368	1318071	101
433363	1321149	100
433674	1321235	99
434979	1324945	99
436327	1327031	100
436622	1327246	101
437597	1329640	101
438447	1331805	99
443846	1342834	101
444747	1346336	99
445913	1348229	101
448942	1355637	100
449059	1355680	100
449877	1356141	99
451488	1361517	99
451547	1361542	101
452743	1365232	100
453437	1365781	101
455959	1371299	100
456148	1371646	100
456941	1374416	101
458713	1377991	100
460938	1390292	99
463721	1395102	101
464526	1399693	99
466905	1401115	99
467058	1401166	99
467413	1401455	100
468055	1402180	100
469953	1408771	99
470654	1410131	101
470674	1410138	100
473148	1415136	99
476156	1418569	101
476522	1418929	101
476712	1419890	99
477415	1421528	100
477711	1422937	99
478119	1423426	99
479248	1425398	100
480344	1430424	101
480754	1431510	100
483717	1439526	99
484262	1440356	101
484495	1440646	100
484604	1440740	101
486380	1444198	101
487418	1446815	101
487614	1447039	99
491542	1459518	100
493903	1468888	100
494750	1472266	101
497503	1487207	100
503177	1502681	101
503234	1502998	101
505308	1511885	99
505404	1511917	99
505538	1511961	101
507355	1518364	100
509982	1529067	99
510808	1532214	100
511002	1533906	99
515806	1557007	100
516744	1557510	99
519401	1560069	101
526162	1583944	100
528598	1589162	100
530307	1592685	99
532372	1604358	100
532447	1604383	100
532593	1604432	99
534795	1611723	99
535726	1615095	100
538662	1632762	99
540584	1634299	101
541790	1635331	101
542517	1635994	99
545093	1639218	101
545179	1639326	100
545434	1639564	100
546237	1640158	99
547964	1641997	101
548321	1642280	101
548894	1642853	101
549101	1643006	101
551338	1645667	100
553810	1649160	100
557482	1654696	100
559393	1657853	100
559522	1658022	100
559738	1658373	100
561762	1650207	99
562064	1654408	101
566763	1665036	99
567278	1665514	101
569382	1667571	99
569859	1668115	99
571067	1669323	101
571414	1669754	100
571774	1670080	100
574993	1673497	100
575101	1673588	100
575666	1674217	101
576046	1674434	100
578308	1676657	100
578363	1676709	101
579638	1678137	101
581603	1680464	101
582550	1681301	100
583233	1681881	99
584284	1683081	100
590454	1689950	99
590792	1690358	101
591285	1690878	99
593673	1693451	99
598336	1699020	100
598938	1699840	99
599830	1700956	100
600700	1701799	100
600802	1701906	100
601315	1702668	100
603355	1704890	100
607518	1708790	99
608739	1710103	99
610723	1712135	100
610775	1712182	101
610990	1712464	100
613684	1715310	100
614085	1715632	99
614787	1716326	99
620601	1722247	99
626410	1728976	100
626597	1729208	101
627401	1730031	101
628423	1731218	100
628779	1731765	99
628925	1732029	101
629685	1733051	99
631005	1734208	99
632885	1735949	101
633512	1736219	101
635074	1737679	100
635899	1738602	100
637525	1740166	100
638111	1740665	101
638253	1740781	99
640439	2525615	101
641164	1743803	100
644270	1747109	101
647272	1750284	100
647366	1750344	101
649041	1752239	99
649256	1752558	101
650761	1754240	100
650781	1754259	99
650934	1754408	99
651231	1780408	99
652809	1756007	99
654262	1757577	100
654789	1758231	99
661024	1764595	100
661780	1765427	100
665887	1769602	100
667193	1770926	101
669615	1773636	99
