7266927	922331	4
7286026	996020	4
7298108	1039896	4
7298723	1043524	4
7301293	1051228	4
7316683	1109489	4
7331574	1176138	4
7333150	1179848	4
7345059	1227511	4
7346163	1232272	4
7369621	1300745	4
7373392	1307261	4
7377731	1315048	4
7406557	1386808	4
7407700	1387959	4
7413209	1407149	4
7428840	1450500	4
7443476	1518275	4
7449160	1540699	4
7472180	1633144	4
7474974	1635970	4
7475010	1636005	4
7513448	1676824	4
7515979	1679478	4
7524009	1687682	4
7537019	1701416	4
7610752	1778206	4
7621060	1789402	4
7635734	1804459	4
7644209	1813380	4
7646489	1815779	4
7648045	1817565	4
7650164	1820794	4
7668966	1839908	4
7675855	1847177	4
7688458	1859994	4
7691397	1863462	4
7706392	1879341	4
7722589	1896901	4
7746256	1921660	4
7769071	1945197	4
7777033	1953846	4
7780117	1957060	4
7789789	1967992	4
7818099	1996485	4
7819479	1997967	4
7864822	2044657	4
7880753	2062124	4
7898237	2080669	4
7915857	2098293	4
7936131	2119398	4
7963035	2147213	4
7984735	2170300	4
7991651	2177832	4
8021960	2209934	4
8047931	2237490	4
8073553	2263824	4
8097370	2289088	4
8120937	2313965	4
8124274	2317493	4
8143555	2336824	4
8161731	2356390	4
8188471	2385321	4
8191378	2388498	4
8192796	2390109	4
8195310	2392835	4
8221049	2421384	4
8221627	2422015	4
8245647	2447936	4
8259619	2462834	4
8297549	2503119	4
8327223	55581	18
8332846	119676	18
8355756	255579	18
8383196	486987	18
8386754	513352	18
8390201	544020	18
8410474	703722	18
8443191	943829	18
8463558	1133748	18
8468649	1177594	18
8482522	1274683	18
8502439	1353473	18
8504753	1366099	18
8544043	1642525	18
8557273	1670695	18
8575882	1709862	18
8594062	1746017	18
8603490	1762950	18
8605116	1766283	18
8622870	1799699	18
8633925	1821599	18
8641978	1837765	18
8676319	1903299	18
8690471	1933289	18
8697623	1948186	18
8724534	2005229	18
8734744	2029629	18
8736081	2033557	18
8756399	2077099	18
8769113	2101486	18
8774755	2113565	18
8782083	2129030	18
8795442	2158038	18
8799247	2166638	18
8807276	2184190	18
8811368	2192785	18
8813823	2197984	18
8822236	2217468	18
8844851	2263827	18
8850944	2277970	18
8877444	2331839	18
8895316	2363676	18
8914054	2393603	18
8916081	2397341	18
8917450	2399578	18
8918790	2401779	18
8936086	2431477	18
8966959	2495774	18
8985307	44619	1
8993606	121496	1
8997547	150431	1
9008078	213910	1
9018100	281289	1
9043606	486285	1
9053308	554684	1
9064142	628914	1
9075573	720231	1
9096856	880054	1
9102967	916636	1
9108407	980476	1
9111434	1007579	1
9132659	1174834	1
9141043	1508291	1
9150305	1288065	1
9163236	1365944	1
9176852	1449840	1
9178844	1464637	1
9182759	1495843	1
9191985	1557665	1
9193747	1570854	1
9207949	1644863	1
9236717	1691545	1
9249288	1711552	1
9291971	1777245	1
9310526	1805106	1
9315658	1812667	1
9382289	1911526	1
9393229	1928349	1
9397648	1934848	1
9403768	1944219	1
9420597	1970309	1
9438004	1997814	1
9443050	2005563	1
9456575	2027350	1
9457375	2028758	1
9489122	2076338	1
9522402	2126978	1
9529008	2137189	1
9553155	2172994	1
9571573	2201363	1
9574640	2206038	1
9589458	2252361	1
9591309	2232110	1
9641799	2308853	1
9645616	2314273	1
9651805	2323577	1
9669190	2350108	1
9679269	2365893	1
9690309	2383584	1
9695181	2390909	1
9717016	2425855	1
9749289	2475124	1
9755164	2484123	1
9776817	2517656	1
9783054	9271	6
9803557	253941	6
9828873	580494	6
9840521	757423	6
9846370	864283	6
9879644	1218660	6
9925153	1611101	6
9939410	1666969	6
9956365	1718586	6
9963484	1741694	6
9968408	1755266	6
9991560	1819810	6
10041677	1959594	6
10101009	2115108	6
10114869	2157137	6
10122020	2177917	6
10125677	2188252	6
10143948	2241442	6
10147263	2249887	6
10147909	2251621	6
10164063	2297784	6
10194508	2374292	6
10198410	2381647	6
10204353	2393705	6
10208268	2401660	6
10241364	2481821	6
10282388	170849	7
10291626	204687	7
10315984	364725	7
10359156	591773	7
10361865	614102	7
10404086	848206	7
10414822	886741	7
10440403	1031811	7
10442612	1052293	7
10452780	1103529	7
10464038	1167312	7
10480947	1244071	7
10484647	1270701	7
10486561	1271504	7
10509069	1318125	7
10520854	1335846	7
10540692	1377161	7
10547706	1401503	7
10559031	1427098	7
10590776	1590894	7
10609160	1647702	7
10620068	1653305	7
10622363	1654510	7
10647774	1673570	7
10699728	1722792	7
10720124	1743736	7
10722997	1746341	7
10760157	1778993	7
10773327	1791214	7
10782800	1799647	7
10797015	1812830	7
10819420	1834011	7
10828261	1842863	7
10838395	1852257	7
10847168	1862562	7
10850526	1866769	7
10880746	1895566	7
10890758	1903630	7
10893119	1905344	7
10899496	1912117	7
10911704	1923511	7
10927121	1938639	7
10928047	1939379	7
10928326	1939725	7
10930836	1941288	7
10949461	1952432	7
11036168	2031803	7
11048642	2038366	7
11075777	2057147	7
11086719	2063414	7
11115812	2088394	7
11129616	2101653	7
11150599	2122792	7
11179806	2152033	7
11239022	2206819	7
11254285	2223124	7
11286129	2253018	7
11315083	2280964	7
11382142	2345001	7
11383662	2346185	7
11395282	2352595	7
11415548	2362503	7
11429822	2369808	7
11434498	2372004	7
11443536	2376168	7
11449193	2378739	7
11451488	2379885	7
11481312	2395244	7
11487431	2398361	7
11494354	2402024	7
11497209	2403493	7
11501596	2405736	7
11561866	2438753	7
11570479	2446268	7
11593306	2465393	7
11616252	2489047	7
11628827	2497662	7
11635264	2502199	7
